loan_id,cust_id,principal,interest_rate,period,paid,EMI
1618,377,104880.52,11.37,238,28161.68,1111.55
1619,2954,157973.82,3.58,259,52853.46,876.5
1620,1481,266418.14,3.69,168,35781.75,2032.94
1621,828,376986.22,11.53,100,188486.32,5883.39
1622,82,248861.69,10.68,137,175398.27,3150.75
1623,2978,163674.23,9.0,93,129657.88,2450.83
1624,1055,53513.79,6.43,152,19326.53,515.58
1625,2097,189749.83,13.11,50,131626.94,4945.59
1626,159,235682.93,9.11,73,3235.43,4217.29
1627,782,12464.4,5.24,252,6458.29,81.67
1628,718,299311.18,10.53,189,168839.91,3249.81
1629,1575,433146.2,4.93,141,2570.11,4053.27
1630,64,170340.91,5.24,303,25824.57,1014.87
1631,2354,195095.75,6.49,18,192152.11,11404.04
1632,2159,197690.91,8.36,34,18743.01,6550.36
1633,447,91778.33,11.94,207,48408.52,1048.21
1634,1636,34492.39,12.14,123,30261.28,491.43
1635,330,287407.15,12.91,287,184652.31,3242.36
1636,742,60931.88,9.48,144,25895.29,710.0
1637,1496,44610.0,5.58,283,35692.15,283.79
1638,515,396989.55,5.78,99,250560.61,5051.25
1639,1010,353790.02,9.77,65,289484.9,7031.2
1640,1321,309054.77,5.42,43,14914.59,7924.02
1641,2983,64020.58,4.68,76,28095.18,975.0
1642,704,378539.85,9.22,247,354479.96,3425.7
1643,2531,33473.49,3.66,108,25883.88,364.25
1644,1065,213253.99,7.86,24,153078.8,9631.29
1645,404,229477.61,12.27,193,170927.65,2729.59
1646,2537,317740.58,7.71,89,32452.3,4698.77
1647,2748,76655.23,9.16,200,9374.84,748.75
1648,1800,57888.65,12.4,297,49458.75,627.82
1649,2391,307537.89,12.92,241,215189.66,3582.36
1650,1694,22118.44,10.59,342,11883.5,205.37
1651,1428,473197.88,7.62,107,280982.4,6107.15
1652,2633,277244.07,5.46,56,229213.5,5619.47
1653,2058,302870.6,13.64,27,221458.61,13089.79
1654,536,392369.37,8.15,152,188402.91,4147.1
1655,2472,205621.75,13.66,344,8827.5,2389.33
1656,770,12227.27,14.28,144,11977.46,177.89
1657,2234,323404.27,6.96,310,19804.9,2250.42
1658,862,30063.67,5.6,62,3655.34,559.55
1659,295,283997.53,10.02,275,191396.31,2639.56
1660,2582,292471.5,7.26,301,40388.1,2113.4
1661,2170,101131.35,3.89,343,34884.44,488.96
1662,2129,334581.88,5.43,53,110785.06,7114.29
1663,566,209797.9,3.72,266,162771.77,1159.25
1664,2153,474935.58,11.86,119,249081.42,6805.39
1665,2673,29531.24,8.59,107,19869.64,395.99
1666,2428,390427.63,10.97,15,290124.04,27972.47
1667,1965,28531.18,5.18,230,742.88,195.9
1668,2781,86819.32,11.79,35,75859.74,2943.49
1669,1657,493736.65,9.8,193,294148.88,5091.74
1670,1714,103854.89,11.23,285,30383.66,1045.42
1671,2958,159297.25,8.86,263,115929.28,1374.76
1672,1466,82266.44,12.72,228,16576.66,958.64
1673,1738,41910.87,8.09,32,3810.67,1460.46
1674,2290,19259.55,9.75,278,16753.22,174.93
1675,476,394289.68,3.71,293,309673.33,2047.93
1676,971,405310.36,7.96,140,266057.45,4453.42
1677,1473,27083.27,14.31,64,5287.55,607.4
1678,1790,497759.84,12.22,141,234691.49,6666.45
1679,824,477539.81,8.39,216,196219.71,4291.68
1680,2778,183454.17,14.59,221,95304.7,2396.32
1681,1234,161501.24,6.92,248,134723.34,1225.85
1682,263,155234.33,11.64,323,17671.0,1575.48
1683,1782,123003.41,4.0,149,112266.95,1048.78
1684,241,117479.4,6.78,14,1170.35,8751.31
1685,1643,48904.17,11.24,353,41731.81,475.78
1686,1095,29098.56,14.6,273,24962.86,367.57
1687,383,164252.39,13.74,202,35646.34,2090.31
1688,2867,101285.14,6.01,172,23129.08,879.86
1689,1574,156215.98,5.18,175,90235.2,1273.72
1690,2892,73570.58,4.09,36,15191.34,2175.04
1691,773,438438.25,12.88,182,298383.19,5492.84
1692,2263,276532.38,10.02,241,190407.53,2668.79
1693,2144,447852.15,8.37,186,236659.8,4305.61
1694,2729,283024.06,5.62,281,239651.34,1813.33
1695,2248,11475.09,4.67,277,2129.85,67.76
1696,1738,340719.69,10.7,330,131183.01,3209.56
1697,1647,305171.66,10.9,354,70117.83,2889.65
1698,919,124671.18,12.8,182,22424.45,1555.34
1699,2530,287917.01,10.34,51,122539.4,7000.34
1700,2006,338869.06,11.34,52,307241.44,8278.61
1701,2798,289492.35,5.27,32,133015.88,9717.01
1702,15,300713.85,4.05,240,202674.68,1830.2
1703,1016,322005.77,12.76,117,129728.95,4823.2
1704,54,492439.24,7.55,27,270865.42,19888.64
1705,41,406165.57,6.12,30,91171.44,14635.4
1706,1529,364745.27,8.4,297,344925.36,2921.18
1707,2843,391539.45,9.26,340,102439.07,3260.26
1708,1416,122566.86,7.65,229,73877.87,1019.18
1709,798,181356.41,8.45,53,50921.76,4111.87
1710,1049,314362.77,3.92,305,83921.93,1629.59
1711,2096,239731.77,8.6,320,13698.28,1912.71
1712,1793,60499.48,14.33,127,6218.14,927.95
1713,565,327997.54,11.05,93,24936.77,5265.23
1714,1641,249976.92,12.51,349,93682.28,2677.76
1715,1261,317921.66,7.41,117,169164.52,3824.07
1716,513,421424.36,14.38,31,314346.78,16355.71
1717,2854,430023.47,11.02,156,324523.35,5197.85
1718,1139,159864.08,8.49,295,43366.37,1292.55
1719,214,384685.35,13.39,75,208043.73,7598.24
1720,750,166258.67,12.02,326,8629.99,1732.59
1721,1610,15015.18,9.77,305,6770.84,133.51
1722,665,384619.32,11.62,228,200444.94,4189.97
1723,206,72840.68,14.28,91,36933.47,1314.9
1724,327,345463.05,13.04,246,316322.4,4036.74
1725,1981,18971.29,5.25,135,14333.16,186.39
1726,1815,253655.66,6.97,232,241674.7,1993.38
1727,985,162517.67,7.97,119,70412.79,1980.05
1728,1128,451491.24,8.55,238,281773.82,3944.99
1729,198,64237.04,4.53,307,27990.97,353.75
1730,2871,34974.23,11.65,36,4406.13,1155.81
1731,1710,153394.55,3.87,232,41170.81,940.11
1732,881,446276.82,11.71,146,392344.75,5747.12
1733,298,162287.55,5.39,58,104327.34,3184.58
1734,1862,445738.52,6.01,24,336559.28,19757.41
1735,956,212836.82,4.67,223,175545.27,1429.48
1736,2608,62960.37,4.29,174,36274.81,486.6
1737,1579,285780.7,4.31,115,168469.84,3037.89
1738,993,286234.03,12.07,340,116656.82,2978.16
1739,1352,109132.52,12.22,121,52318.25,1572.96
1740,759,489628.23,14.4,118,135013.12,7779.46
1741,2880,234624.85,12.07,167,151523.59,2906.3
1742,2218,464965.95,13.13,247,422578.61,5458.83
1743,2258,466977.78,13.75,326,40559.33,5484.47
1744,86,351658.18,5.35,97,305947.87,4473.52
1745,2373,314304.97,5.26,223,105760.18,2211.62
1746,1398,138215.22,5.55,245,90851.16,944.05
1747,1464,402856.04,6.41,40,299607.62,11212.42
1748,1626,193350.65,9.88,70,189347.48,3645.2
1749,597,78514.59,6.94,347,71196.81,525.06
1750,1411,266146.32,14.74,228,245006.07,3484.58
1751,163,345541.76,12.17,297,165716.14,3688.58
1752,1404,275695.58,4.75,78,217098.64,4115.18
1753,403,16945.85,10.47,86,3600.4,280.95
1754,1088,362443.47,5.72,341,350595.03,2153.07
1755,1875,334064.66,10.45,221,230708.93,3411.14
1756,2251,365291.23,8.36,35,93277.42,11797.12
1757,2634,77915.11,9.09,220,62029.51,728.74
1758,1068,276325.29,10.06,35,75076.56,9142.65
1759,457,403373.94,7.26,293,181884.71,2943.06
1760,253,149746.23,10.85,14,23000.05,11435.63
1761,482,209821.35,14.75,324,11074.05,2629.27
1762,2603,240880.43,13.15,256,55888.93,2812.37
1763,1052,203556.2,6.49,64,121030.98,3771.22
1764,1533,47926.71,14.64,307,15214.08,599.19
1765,1972,302717.54,4.38,317,33056.57,1613.2
1766,32,292031.38,5.82,317,120211.73,1805.95
1767,1553,335163.98,8.65,215,40287.21,3071.71
1768,224,130078.49,5.8,299,103784.28,823.49
1769,1855,61766.29,4.13,145,29809.63,541.79
1770,233,341775.84,7.14,248,157582.43,2639.77
1771,568,285684.47,6.07,234,235837.08,2085.49
1772,956,295068.92,4.38,78,50742.4,4353.81
1773,354,442700.16,5.66,262,375894.07,2946.99
1774,962,287071.32,13.44,268,183497.98,3386.36
1775,757,429213.56,14.97,278,159049.47,5530.61
1776,1703,204908.65,5.0,170,23383.57,1684.63
1777,2281,365222.79,11.73,95,225038.76,5919.33
1778,1815,275824.14,6.66,291,170668.59,1912.98
1779,976,431371.64,9.94,133,193172.3,5363.73
1780,151,432368.12,5.92,329,63683.73,2659.89
1781,142,60332.2,4.84,181,3730.05,470.31
1782,1039,38354.32,10.22,232,29017.62,379.74
1783,1079,392370.48,10.35,158,272181.45,4557.57
1784,2430,41072.84,8.51,286,11117.12,335.77
1785,2543,93113.62,7.9,163,23604.82,933.25
1786,2826,107182.9,8.17,117,18343.84,1331.85
1787,12,386423.93,12.54,100,163381.08,6247.15
1788,1633,26554.08,11.83,35,10115.87,900.79
1789,332,50746.1,7.02,18,47591.42,2978.5
1790,328,255956.12,7.31,317,30922.57,1825.43
1791,2076,441629.15,14.02,256,254499.18,5437.67
1792,1539,413073.51,5.64,106,106216.2,4956.88
1793,2258,117037.91,11.27,85,20090.87,2004.99
1794,1615,181454.79,8.7,295,94102.66,1492.76
1795,2624,181250.68,14.42,129,124882.59,2771.69
1796,29,163992.05,8.7,41,80649.98,4638.06
1797,2399,98713.85,10.62,33,63892.4,3462.49
1798,1594,85713.14,4.85,104,2682.71,1011.12
1799,2653,435989.55,8.13,169,127005.12,4340.44
1800,2746,478811.06,3.6,355,142018.1,2193.96
1801,1004,152103.6,5.66,311,121667.7,933.46
1802,2649,254788.66,13.1,130,70644.63,3678.1
1803,78,74248.55,10.92,35,20414.92,2486.68
1804,949,33993.21,3.66,156,32984.52,274.17
1805,2570,363197.01,5.54,41,48334.96,9743.65
1806,637,404793.26,14.56,317,297370.07,5021.25
1807,1766,484152.32,13.81,301,70608.11,5755.56
1808,2335,359122.26,12.25,153,331999.11,4648.85
1809,2335,449798.72,10.1,150,24279.66,5290.72
1810,2431,263461.63,7.36,108,101082.36,3343.17
1811,486,283909.56,9.12,118,179764.4,3652.55
1812,2136,305237.41,7.85,207,287917.29,2695.83
1813,1097,468153.84,10.7,129,463915.61,6122.36
1814,1316,62571.4,10.75,190,30992.29,686.67
1815,1636,461978.88,14.28,201,368413.59,6059.62
1816,877,43990.95,13.85,36,15963.55,1500.3
1817,1849,170407.38,10.75,134,49661.41,2189.2
1818,1026,382800.18,12.09,159,355740.49,4839.83
1819,2270,268370.92,11.21,340,99379.77,2617.94
1820,2147,232425.03,13.83,356,102685.16,2724.79
1821,2992,402254.62,14.07,30,265796.66,15982.33
1822,1495,443577.07,9.6,87,411556.23,7096.64
1823,406,65246.68,7.29,262,1201.99,498.31
1824,2607,112574.25,6.28,173,60361.41,990.73
1825,2212,467849.14,12.13,150,328128.55,6072.47
1826,2655,138806.48,10.74,316,40941.01,1321.43
1827,434,130122.62,12.47,75,53869.71,2506.57
1828,121,280587.57,6.81,184,18515.54,2461.16
1829,1318,484690.55,11.45,265,136198.61,5030.94
1830,2652,99710.05,4.34,94,67237.78,1253.15
1831,2092,322331.58,7.88,92,275846.84,4678.99
1832,2644,147958.81,6.64,80,41267.38,2293.97
1833,2637,37370.84,12.4,146,21043.69,496.95
1834,791,270375.82,12.65,190,101634.82,3300.24
1835,630,183413.22,9.38,234,93082.79,1710.23
1836,2100,426821.66,4.74,164,358492.64,3540.89
1837,2515,16149.26,10.74,64,5574.67,332.56
1838,1398,416330.97,7.99,207,255035.34,3711.77
1839,2690,187388.26,11.33,136,44948.91,2452.47
1840,1420,411594.8,3.88,288,133146.29,2198.52
1841,432,272635.15,14.86,75,63783.79,5601.74
1842,697,117842.36,13.07,160,87193.27,1558.99
1843,2538,25657.57,10.15,19,22657.14,1467.5
1844,613,196883.48,6.62,145,163208.11,1976.08
1845,2654,128191.65,8.88,196,28700.01,1241.21
1846,1945,420665.67,13.25,277,243997.43,4877.76
1847,1977,458532.03,12.74,55,415277.16,11049.48
1848,752,388302.02,13.04,276,57936.49,4444.62
1849,2366,278163.0,5.85,253,29601.98,1915.81
1850,821,203421.0,12.02,223,77459.39,2285.14
1851,2286,324254.49,10.11,300,64087.07,2971.68
1852,1638,488944.98,5.85,159,257598.62,4426.5
1853,2479,37900.14,13.81,114,12666.09,598.57
1854,1724,255152.0,6.5,267,111275.31,1809.88
1855,2863,52520.94,3.59,112,27598.27,552.57
1856,524,465922.93,7.99,195,271119.55,4274.0
1857,1678,494041.92,8.01,167,395913.5,4916.28
1858,1047,493926.04,9.04,209,299879.97,4700.16
1859,1301,105153.53,9.08,279,101050.91,906.29
1860,2803,461801.14,7.6,285,134604.28,3504.42
1861,2801,296907.01,4.28,251,139543.38,1792.32
1862,1335,22468.81,11.82,329,14094.19,230.48
1863,2427,56342.95,12.6,177,26375.25,702.13
1864,2905,489858.7,14.09,184,83144.58,6511.9
1865,1257,291034.9,13.27,36,187034.3,9844.01
1866,554,93617.15,13.29,309,71614.79,1072.48
1867,2887,108252.7,14.87,300,11651.36,1375.62
1868,2319,268852.78,7.12,304,88930.82,1911.7
1869,2393,157265.46,3.5,249,17347.51,889.33
1870,1344,294861.89,12.36,83,199624.63,5302.06
1871,2196,408609.63,14.27,160,45803.7,5722.28
1872,2414,133753.17,14.58,139,7906.45,1997.96
1873,1719,467170.39,11.64,168,177125.24,5647.17
1874,2792,16157.18,14.21,135,1901.55,240.39
1875,2458,193394.91,9.51,130,27623.06,2388.69
1876,1685,238756.29,11.31,202,120282.09,2648.41
1877,2671,315884.78,12.23,142,139106.64,4219.13
1878,2390,293175.57,13.18,187,95283.4,3699.84
1879,2678,213884.2,5.53,357,143649.99,1222.45
1880,1836,486486.71,11.83,31,402153.78,18289.68
1881,174,206986.46,10.73,147,196195.65,2536.05
1882,1524,123533.56,5.65,273,45787.97,804.9
1883,1594,212764.62,14.77,299,154689.29,2688.11
1884,1993,370845.69,6.07,188,18953.41,3061.6
1885,2899,160048.08,7.17,94,2400.49,2230.26
1886,253,464847.73,8.0,15,256610.65,32668.26
1887,2061,280240.45,11.33,110,77084.69,4106.59
1888,492,120813.23,6.18,280,73074.08,815.8
1889,2344,224651.14,9.47,104,160917.34,3174.51
1890,2448,278692.29,5.74,279,84049.4,1811.53
1891,2938,36884.36,14.29,297,34518.07,452.69
1892,2850,342660.1,14.15,36,246514.81,11736.29
1893,298,334307.18,10.02,227,220101.13,3289.64
1894,2867,313099.7,13.22,327,182718.29,3547.94
1895,1986,258035.12,10.46,45,27943.23,6956.69
1896,1560,82416.94,9.68,307,50402.32,726.49
1897,358,459473.03,13.12,89,286597.59,8101.53
1898,1312,350274.02,11.57,347,139779.47,3502.64
1899,1035,45233.5,6.08,262,18188.32,312.25
1900,739,116870.9,14.22,264,37076.73,1449.57
1901,2964,174345.46,6.16,276,152435.94,1182.84
1902,2920,100113.26,9.3,220,77641.03,949.63
1903,1964,338916.19,14.27,290,75686.92,4165.42
1904,1466,349042.32,6.27,302,86114.85,2300.52
1905,415,263276.02,8.32,190,113826.61,2497.34
1906,1411,451988.23,6.7,300,421867.81,3108.58
1907,404,15807.32,9.4,58,14411.75,340.17
1908,1352,195005.04,3.74,225,25849.37,1207.1
1909,2287,84561.2,8.33,56,2621.91,1827.66
1910,381,432296.72,8.62,137,235867.45,4969.22
1911,758,288311.9,9.57,240,71386.54,2700.64
1912,2790,393033.01,6.37,212,177981.32,3093.18
1913,94,338693.69,11.44,135,44951.45,4470.81
1914,617,167714.16,11.12,244,27357.19,1737.12
1915,2389,181330.72,10.34,106,169231.46,2616.08
1916,2831,125917.94,9.56,197,89917.43,1268.94
1917,1355,332744.29,10.23,331,170977.9,3018.4
1918,700,387226.52,11.66,295,197539.57,3992.92
1919,199,248730.28,10.45,136,70283.49,3127.94
1920,2013,424387.69,5.68,201,292219.14,3277.31
1921,2091,428294.61,7.8,186,110399.23,3975.12
1922,1880,241255.01,8.35,220,9146.2,2145.36
1923,737,25533.1,9.1,182,624.73,259.15
1924,850,108743.08,8.47,158,71474.34,1144.11
1925,1821,127982.83,12.54,146,73507.77,1712.88
1926,346,357226.08,11.7,24,77981.82,16765.87
1927,2372,439023.18,9.43,274,368654.7,3907.55
1928,1222,70566.54,12.67,231,43998.82,817.29
1929,2388,10714.19,9.45,93,1385.99,162.93
1930,1854,317958.2,12.23,329,123725.7,3360.06
1931,1748,382174.76,12.76,339,261716.47,4179.64
1932,611,474387.55,14.86,278,149591.21,6072.87
1933,2349,84586.91,6.68,113,64620.58,1010.53
1934,2540,402259.81,10.17,343,140325.6,3608.78
1935,553,74311.71,14.11,12,54413.89,6676.08
1936,2642,29486.8,13.7,235,28231.91,361.75
1937,2897,216065.79,5.32,93,86515.75,2840.13
1938,328,318383.89,9.55,291,165796.16,2814.05
1939,2152,466827.08,4.88,277,281036.0,2812.15
1940,2522,476848.36,7.14,169,401039.96,4481.76
1941,1201,186007.91,9.16,244,8186.44,1683.06
1942,618,247844.45,13.61,155,210760.27,3403.57
1943,63,276307.31,11.71,269,5826.99,2909.78
1944,1612,269971.38,9.63,61,206983.86,5614.44
1945,2538,299953.6,10.52,351,40087.58,2758.45
1946,598,485115.14,6.16,29,450643.75,18046.94
1947,2971,53105.62,11.2,88,6561.41,887.51
1948,1385,293876.19,4.74,346,94106.38,1559.46
1949,321,142909.37,12.52,107,43539.04,2223.3
1950,2006,459296.31,4.05,199,335453.53,3172.95
1951,1310,241272.91,7.03,218,185103.74,1962.81
1952,2064,357677.74,3.54,324,11024.37,1715.82
1953,525,169152.57,6.38,267,69495.97,1187.6
1954,714,180013.42,13.92,140,53616.42,2606.8
1955,1614,130518.93,13.91,262,86631.8,1590.59
1956,2503,280201.69,5.6,41,12247.82,7524.71
1957,711,406447.01,12.05,60,393583.86,9051.46
1958,2470,114044.56,7.86,232,51031.54,957.54
1959,775,27557.93,5.15,193,27111.1,210.28
1960,1380,95144.69,14.07,112,30337.89,1530.32
1961,2851,203009.86,9.92,127,44057.73,2587.83
1962,2335,318149.75,14.57,195,5138.17,4268.59
1963,1518,390565.56,12.16,257,373175.06,4278.32
1964,1568,242444.34,10.88,217,128018.6,2559.14
1965,998,383464.26,5.93,309,36252.1,2423.24
1966,2869,342680.34,11.61,112,342172.87,5024.46
1967,80,273956.19,9.36,230,220803.09,2566.66
1968,2064,376060.29,12.87,89,172191.65,6579.06
1969,2890,156156.76,11.52,316,141038.89,1576.09
1970,1487,27456.13,7.02,104,6207.72,353.15
1971,2544,428160.67,8.19,62,146659.72,8492.85
1972,1099,470925.91,7.53,120,452579.66,5597.35
1973,1271,472986.36,6.01,151,448759.97,4472.16
1974,207,28650.37,4.46,29,23737.18,1043.97
1975,656,375374.94,6.93,91,338919.59,5315.03
1976,819,258320.75,14.64,220,52920.97,3386.57
1977,442,289878.19,7.66,29,147160.69,10981.3
1978,2834,295783.39,6.78,180,291431.08,2622.34
1979,1582,322136.95,3.9,126,238707.14,3119.84
1980,1792,170655.5,7.7,183,39548.72,1587.5
1981,913,454116.77,7.21,242,215375.68,3565.01
1982,1392,98785.57,9.81,179,45673.9,1052.69
1983,410,193457.27,11.03,359,44861.13,1847.38
1984,1148,335774.28,6.69,72,248718.62,5674.77
1985,2415,23653.37,8.83,324,8681.21,191.89
1986,1167,86080.02,5.29,180,16060.23,693.79
1987,2811,373912.76,12.38,86,30627.61,6579.11
1988,1606,479533.51,3.83,51,203681.37,10203.59
1989,2372,255722.49,8.3,208,42094.46,2322.48
1990,2448,383252.66,10.72,267,307645.94,3774.99
1991,378,435225.86,5.53,110,65409.82,5052.71
1992,395,187393.46,6.76,34,95317.31,6071.7
1993,58,476659.61,13.97,249,219927.98,5878.43
1994,1782,244321.1,11.18,298,89080.9,2429.49
1995,736,492154.57,4.42,328,473286.51,2587.52
1996,1438,204994.22,7.35,254,52080.38,1593.46
1997,699,162254.74,9.87,266,111462.86,1504.84
1998,1738,106712.57,7.74,312,74979.68,795.29
1999,2553,92311.44,13.39,102,13838.76,1520.22
2000,2384,94685.46,13.36,131,63100.49,1377.05
2001,2939,378782.1,11.58,227,251335.1,4121.08
2002,952,380013.54,9.8,135,200880.48,4656.54
2003,2436,227694.36,8.61,217,34308.7,2073.09
2004,327,316376.48,12.31,254,144555.3,3508.05
2005,124,288290.1,14.05,173,225854.35,3895.36
2006,642,167401.38,12.47,175,108428.88,2080.32
2007,2620,388014.17,14.33,277,255265.33,4813.16
2008,147,242797.93,4.58,313,218269.06,1330.5
2009,2418,394964.93,5.34,190,184829.48,3084.3
2010,2121,176321.89,3.55,256,121203.8,983.15
2011,1710,187897.98,8.14,155,18002.33,1962.95
2012,985,496129.01,9.74,230,58877.54,4769.99
2013,2747,61507.67,13.07,71,50590.89,1248.5
2014,1168,330896.11,4.55,94,53007.9,4191.28
2015,2381,205064.39,11.97,216,32710.46,2317.06
2016,656,432342.58,9.27,84,113144.27,7015.38
2017,2467,423955.27,14.87,148,187039.87,6266.04
2018,599,233613.74,7.07,236,57728.36,1835.13
2019,2209,403057.35,8.35,117,232791.03,5046.78
2020,2140,198194.54,8.75,111,69977.77,2610.71
2021,993,185362.47,11.91,288,79435.32,1953.36
2022,822,231938.44,8.47,140,80694.6,2613.31
2023,2912,388496.3,10.64,226,331708.68,3986.92
2024,1801,269164.95,6.4,224,132772.18,2061.88
2025,2292,109079.97,6.64,201,86164.11,900.65
2026,672,455260.8,8.52,136,71263.21,5230.82
2027,2285,283872.39,5.0,71,109112.51,4626.98
2028,12,459035.22,6.82,15,315850.54,32012.13
2029,423,368296.13,10.09,107,219995.49,5233.02
2030,287,161330.95,5.14,25,19315.38,6818.72
2031,2725,287099.82,3.58,224,261187.41,1759.14
2032,1957,140321.96,5.08,282,66549.71,853.28
2033,688,140719.14,10.17,222,57875.93,1408.99
2034,21,189480.0,6.71,16,159728.07,12413.21
2035,1593,45310.62,9.21,65,39661.98,887.98
2036,1365,114798.42,11.87,76,62485.94,2155.88
2037,2491,318355.79,13.45,46,24928.87,8895.4
2038,1683,492205.44,6.22,77,114249.44,7768.88
2039,2089,168951.02,12.42,199,68000.46,2007.29
2040,1181,335132.59,10.54,255,71511.9,3298.25
2041,723,56567.45,8.89,278,797.56,480.85
2042,101,237309.62,4.99,157,226485.69,2061.27
2043,2755,202872.47,5.4,275,130194.9,1287.47
2044,2631,433687.93,6.41,222,345496.81,3340.24
2045,2659,204444.13,11.39,60,49849.69,4484.98
2046,1392,375880.24,14.71,145,111473.27,5557.46
2047,517,354294.14,4.65,84,67474.78,4949.5
2048,1417,490076.84,4.44,315,319045.9,2637.27
2049,782,151109.7,5.83,21,44152.29,7586.46
2050,78,347815.81,9.82,118,276539.95,4607.45
2051,1319,193556.57,14.33,102,131676.07,3292.33
2052,734,331515.23,14.51,315,6471.21,4101.62
2053,1271,339655.76,9.0,45,262631.1,8921.13
2054,2970,389944.74,5.53,67,298096.47,6778.03
2055,2456,328004.49,13.99,21,237628.1,17699.62
2056,1473,32287.29,7.7,358,30344.91,230.53
2057,1621,144814.81,11.84,69,93195.47,2903.58
2058,1870,461951.36,10.55,75,428607.92,8437.65
2059,326,143602.85,7.74,47,43592.44,3551.63
2060,1038,373594.62,8.7,346,339994.3,2950.92
2061,2911,58035.21,10.39,334,6996.48,532.39
2062,1116,379195.34,12.6,356,323673.6,4080.59
2063,70,192742.53,5.64,166,45435.54,1674.95
2064,560,407483.99,7.96,109,66916.7,5263.2
2065,476,56018.42,9.26,270,17586.23,494.31
2066,2414,427724.43,9.64,89,196920.84,6745.4
2067,2720,466215.05,13.59,178,169570.82,6101.97
2068,917,141968.58,13.23,250,95126.5,1673.11
2069,1041,27707.08,14.64,282,6228.15,349.46
2070,245,340428.22,7.85,172,320340.8,3303.08
2071,474,103971.36,3.73,138,52330.64,927.67
2072,290,346907.11,7.49,119,303415.0,4139.31
2073,2647,394077.06,9.97,28,23791.78,15832.78
2074,2812,499123.41,4.99,83,6425.35,7123.24
2075,1979,59393.01,4.38,344,26434.18,303.43
2076,280,132331.57,5.14,84,120867.66,1879.08
2077,342,135603.58,12.47,61,83473.72,3012.68
2078,2730,267847.61,9.17,231,22028.27,2472.88
2079,579,276120.99,14.26,117,102561.44,4381.04
2080,804,203254.66,4.96,250,51985.24,1305.7
2081,173,177852.1,6.44,262,113394.28,1265.93
2082,1564,82198.72,13.45,270,80873.74,969.11
2083,2487,219379.1,4.7,104,45930.33,2572.19
2084,2722,22686.87,5.47,24,20962.8,1000.09
2085,2101,176971.48,12.18,290,71743.29,1897.73
2086,1880,442130.85,13.67,53,430437.23,11158.3
2087,1254,233267.2,10.74,271,170572.78,2292.7
2088,1090,35666.58,10.24,249,1130.84,346.07
2089,299,332607.68,12.61,307,102473.1,3642.26
2090,1568,251214.09,11.09,14,100748.7,19212.38
2091,575,264745.25,13.0,61,79770.9,5953.56
2092,2502,219021.24,14.96,341,135351.94,2771.0
2093,1790,433572.16,8.12,257,148101.08,3563.61
2094,1533,158872.39,12.88,118,145090.67,2380.66
2095,1723,493694.71,8.39,322,158804.66,3861.4
2096,2678,103233.95,6.93,167,91495.58,965.09
2097,791,126405.66,13.25,47,112004.57,3461.93
2098,2898,225200.5,6.39,255,75649.18,1616.46
2099,132,456862.62,4.49,267,224075.72,2708.76
2100,180,58201.1,14.78,283,33220.92,740.0
2101,1087,255226.4,9.22,33,40922.83,8785.53
2102,601,426330.22,4.45,320,25280.84,2277.76
2103,1803,65949.53,7.98,133,56200.54,748.6
2104,2788,491009.6,6.72,156,98645.95,4728.27
2105,149,278842.3,11.81,251,61941.82,3001.14
2106,2400,149926.52,14.97,353,10877.01,1894.14
2107,2492,214756.46,5.55,320,86336.44,1287.28
2108,1823,426199.28,13.71,176,301262.25,5631.99
2109,1024,326686.63,8.64,295,57311.13,2674.31
2110,413,441698.04,9.12,65,292218.14,8636.71
2111,257,219213.42,7.65,347,12434.63,1570.63
2112,422,17783.13,14.23,16,5189.45,1226.77
2113,1944,157417.27,14.22,63,59047.79,3560.48
2114,2543,265222.74,13.58,221,189650.27,3273.69
2115,277,207829.01,4.93,150,103168.46,1858.77
2116,2056,494553.55,10.29,331,163906.14,4507.82
2117,1829,116146.36,6.9,346,101193.72,774.35
2118,2103,108379.3,11.95,240,33812.73,1189.57
2119,891,260044.97,14.12,143,232106.31,3767.0
2120,2569,46124.71,5.85,97,4086.28,597.91
2121,1726,478026.2,5.79,34,270433.81,15278.17
2122,982,199225.84,12.78,128,135413.21,2858.32
2123,2148,427348.5,10.98,24,423911.33,19913.82
2124,1973,19526.08,9.07,67,3429.34,372.5
2125,274,255260.99,8.59,14,212208.95,19226.93
2126,680,438351.63,10.2,207,273213.33,4507.69
2127,2969,337913.38,4.63,350,113457.8,1761.41
2128,1019,368570.77,4.18,323,129668.14,1902.71
2129,303,99334.86,6.82,30,1413.13,3610.83
2130,2595,286013.45,5.47,111,63551.18,3289.05
2131,263,129216.13,13.04,27,93821.71,5547.91
2132,2052,124269.09,14.35,350,18898.93,1509.6
2133,2754,276591.57,14.31,275,159554.31,3430.03
2134,2731,164201.19,12.77,100,86815.59,2675.76
2135,698,443283.92,6.23,253,223727.17,3151.69
2136,604,55044.46,8.57,208,40255.24,508.94
2137,1347,157241.02,3.59,214,45173.06,995.97
2138,921,499820.1,12.24,159,14235.25,6366.12
2139,2838,57065.97,11.58,180,3772.69,669.54
2140,2475,402797.97,12.48,155,68215.31,5243.95
2141,946,491196.71,6.52,354,24226.59,3128.29
2142,1309,237453.69,12.36,141,176332.81,3200.34
2143,515,10650.87,8.47,342,10127.33,82.63
2144,566,315740.14,8.3,313,131169.9,2469.37
